0.060028076	-0.015472412	0.001622937
0.060058594	-0.015533447	0.001352044
0.059967041	-0.01550293	0.001421151
0.060089111	-0.01550293	0.001313671
0.059967041	-0.015472412	0.001447795
0.060089111	-0.01550293	0.001191601
0.059997559	-0.015533447	0.001848288
0.060058594	-0.01550293	0.002568874
0.059997559	-0.015472412	0.001748989
0.060028076	-0.01550293	0.002237162
0.059997559	-0.015533447	0.000871726
0.059997559	-0.015533447	0.002061911
0.060028076	-0.01550293	0.00138267
0.060028076	-0.01550293	0.001840433
0.059997559	-0.015533447	0.000993796
0.060089111	-0.01550293	0.001496777
0.060089111	-0.015533447	0.001866861
0.060089111	-0.01550293	0.001862988
0.059967041	-0.015533447	0.000997778
0.060119629	-0.01550293	0.001920041
0.060058594	-0.01550293	0.001561794
0.059967041	-0.015533447	0.001150366
0.060028076	-0.015563965	0.002000767
0.060058594	-0.015472412	0.002046202
0.059997559	-0.015563965	0.002401478
0.060058594	-0.015472412	0.000581358
0.059997559	-0.015533447	0.001543112
0.060028076	-0.015472412	0.000188611
0.060028076	-0.01550293	0.00138267
0.060211182	-0.015533447	0.001301617
0.060058594	-0.015533447	0.001718254
0.059906006	-0.015533447	0.001310917
0.059997559	-0.01550293	0.001325616
0.060028076	-0.01550293	0.000985941
0.060089111	-0.015533447	0.002080484
0.060028076	-0.015472412	0.00171449
0.059997559	-0.01550293	0.000806818
0.060028076	-0.01550293	0.001809916
0.060028076	-0.01550293	0.001077494
0.059997559	-0.015533447	0.000993796
0.060058594	-0.015533447	0.001382561
0.060028076	-0.015472412	0.001531385
0.059906006	-0.015533447	0.000731083
0.059997559	-0.015472412	0.002481411
0.059967041	-0.01550293	0.00129908
0.059967041	-0.015533447	0.001913305
0.060028076	-0.01550293	0.002206644
0.059875488	-0.01550293	0.001921377
0.060028076	-0.015472412	0.001989148
0.060028076	-0.015533447	0.001844306
0.060028076	-0.015533447	0.001111885
0.059997559	-0.01550293	0.001752862
0.059997559	-0.01550293	0.00166131
0.059997559	-0.015563965	0.001516468
0.059997559	-0.01550293	0.00279046
0.059997559	-0.01550293	0.001752862
0.060028076	-0.015533447	0.001478096
0.059997559	-0.015533447	0.00145156
0.059997559	-0.01550293	0.002637872
0.060028076	-0.01550293	0.0012606
0.059936523	-0.01550293	0.001974449
0.060028076	-0.01550293	0.001748881
0.060028076	-0.01550293	0.002145609
0.060028076	-0.015472412	0.002019666
0.060028076	-0.015533447	0.001752754
0.060058594	-0.01550293	0.000585231
0.060058594	-0.01550293	0.001195583
0.060028076	-0.015563965	0.002061802
0.060150146	-0.015533447	0.001736827
0.059967041	-0.015533447	0.001241918
0.060058594	-0.01550293	0.001378688
0.060028076	-0.01550293	0.001596293
0.060028076	-0.015533447	0.001264472
0.059906006	-0.01550293	0.001429114
0.060028076	-0.015472412	0.00070741
0.060089111	-0.015472412	0.001309798
0.059997559	-0.015533447	0.001634665
0.060028076	-0.015441895	0.001283371
0.059997559	-0.015563965	0.002340442
0.060150146	-0.01550293	0.001549848
0.059967041	-0.01550293	0.001634774
0.060089111	-0.01550293	0.002259716
0.059997559	-0.015533447	0.001726218
0.060028076	-0.015411377	0.002317096
0.060028076	-0.01550293	0.001413187
0.060058594	-0.015472412	0.001496885
0.060028076	-0.015533447	0.002393623
0.060058594	-0.01550293	0.000920924
0.059967041	-0.01550293	0.001512704
0.059875488	-0.015533447	0.001406451
0.059967041	-0.015533447	0.002798315
0.060058594	-0.01550293	0.002538356
0.059967041	-0.015533447	0.002157446
0.060089111	-0.01550293	0.001527294
0.060241699	-0.015533447	0.001084013
0.060028076	-0.015472412	0.001043103
0.060089111	-0.015533447	0.001866861
0.059997559	-0.01550293	0.001325616
0.060028076	-0.015533447	0.000989814
0.059997559	-0.015533447	0.001543112
0.060028076	-0.015533447	0.001691719
0.060058594	-0.01550293	0.001500758
0.059967041	-0.015533447	0.002462621
0.060028076	-0.015533447	0.001752754
0.059997559	-0.01550293	0.001111993
0.060028076	-0.01550293	0.001199564
0.059997559	-0.015533447	0.001024314
0.059844971	-0.015594482	0.001204556
0.059997559	-0.015563965	0.001424915
0.060058594	-0.015533447	0.001382561
0.059997559	-0.015533447	0.001360007
0.060058594	-0.015563965	0.002149374
0.059936523	-0.015533447	0.002191945
0.060058594	-0.015533447	0.001382561
0.060028076	-0.01550293	0.001748881
0.059967041	-0.01550293	0.000902352
0.060058594	-0.01550293	0.00098196
0.060028076	-0.015533447	0.001050849
0.060028076	-0.015533447	0.001111885
0.060028076	-0.015533447	0.001722236
0.059814453	-0.01550293	0.000983296
0.060058594	-0.015533447	0.001474114
0.060089111	-0.015472412	0.001187728
0.060028076	-0.015563965	0.000871617
0.060028076	-0.015533447	0.001233955
0.059967041	-0.015533447	0.000662084
0.059844971	-0.015563965	0.000712402
0.059997559	-0.015533447	0.002061911
0.060058594	-0.015594482	0.001634448
0.060028076	-0.015533447	0.001966377
0.059967041	-0.01550293	0.002123055
0.059997559	-0.015563965	0.001730091
0.060028076	-0.015563965	0.002428013
0.059509277	-0.015563965	0.001976904
0.060028076	-0.015563965	0.001390416
0.060058594	-0.015533447	0.00202343
0.060058594	-0.015594482	0.001817553
0.060058594	-0.015563965	0.002362997
0.059936523	-0.015563965	0.001860125
0.060028076	-0.015533447	0.000989814
0.060241699	-0.015563965	0.002064448
0.059967041	-0.015563965	0.001520449
0.059997559	-0.015533447	0.00245864
0.060089111	-0.015563965	0.001443488
0.060058594	-0.015563965	0.000592977
0.060028076	-0.015563965	0.002000767
0.060180664	-0.015563965	0.002163964
0.060058594	-0.015563965	0.001264364
0.060058594	-0.015533447	0.002206536
0.059997559	-0.015563965	0.000143177
0.060119629	-0.015533447	0.00222909
0.059997559	-0.015563965	0.001516468
0.060028076	-0.015563965	0.002305943
0.059997559	-0.015563965	0.001058704
0.059997559	-0.015563965	0.000814563
0.060028076	-0.015625	0.001733855
0.060028076	-0.015563965	0.000383336
0.059967041	-0.015533447	0.000478979
0.060028076	-0.015563965	0.001665074
0.059875488	-0.015533447	0.002230426
0.059936523	-0.015625	0.001318554
0.059997559	-0.015563965	0.001180774
0.060028076	-0.015533447	0.00129499
0.060028076	-0.015563965	0.001115758
0.059997559	-0.015533447	0.001756735
0.059936523	-0.015594482	0.001467269
0.059997559	-0.015563965	0.000448353
0.059967041	-0.015563965	0.000971133
0.060028076	-0.015594482	0.001180666
0.060058594	-0.015594482	0.001146166
0.059997559	-0.015594482	0.00228328
0.059967041	-0.015594482	0.001646393
0.060150146	-0.015594482	0.001256292
0.059997559	-0.015594482	0.00115413
0.059783936	-0.015533447	0.001967713
0.060028076	-0.015625	0.000482634
0.059936523	-0.015594482	0.001650374
0.059997559	-0.015594482	0.002557938
0.059967041	-0.015594482	0.002226227
0.059997559	-0.015563965	0.001180774
0.059997559	-0.015563965	0.002065784
0.059875488	-0.015563965	0.001959641
0.059967041	-0.015594482	0.00143277
0.059997559	-0.015594482	0.001459306
0.059967041	-0.015625	0.001619748
0.059906006	-0.015594482	0.002569884
0.059967041	-0.015625	0.000917844
0.060058594	-0.015625	0.00240126
0.060028076	-0.015655518	0.000425472
0.059967041	-0.015594482	0.00042569
0.060028076	-0.015594482	0.000783937
0.059997559	-0.015563965	0.000723011
0.059936523	-0.015594482	0.001406234
0.059936523	-0.015594482	0.001986068
0.059967041	-0.015625	0.001406125
0.059936523	-0.015563965	0.002012712
0.059967041	-0.015625	0.001772336
0.059967041	-0.015563965	0.001337344
0.060089111	-0.015563965	0.000680548
0.060028076	-0.015563965	0.001909215
0.059783936	-0.015594482	0.002250117
0.059997559	-0.015594482	0.000818436
0.059906006	-0.015563965	0.001131684
0.059936523	-0.015563965	0.00192116
0.059936523	-0.015533447	0.0012459
0.059936523	-0.015563965	0.002409441
0.059906006	-0.015563965	0.001467378
0.060028076	-0.015563965	0.001237828
0.059997559	-0.015625	0.001219038
0.059967041	-0.015594482	0.000212067
0.059936523	-0.015594482	0.001345199
0.059875488	-0.015625	0.001326517
0.059906006	-0.015625	0.001475124
0.059936523	-0.015563965	0.0021653
0.059936523	-0.015594482	0.001802962
0.059875488	-0.015594482	0.000956434
0.059936523	-0.015594482	0.001558822
0.059906006	-0.015563965	0.001619966
0.059906006	-0.015594482	0.001135557
0.059936523	-0.015655518	0.001627603
0.059906006	-0.015625	0.001749782
0.059936523	-0.015594482	0.001741927
0.059936523	-0.015625	0.00150166
0.059997559	-0.015594482	0.002313798
0.059844971	-0.015594482	0.002120083
0.059967041	-0.015563965	0.001550967
0.059967041	-0.015563965	0.002344424
0.059967041	-0.015563965	0.001337344
0.059906006	-0.015625	0.002695827
0.059875488	-0.015594482	0.001536268
0.059906006	-0.015625	0.002665309
0.059906006	-0.015563965	0.001955659
0.059875488	-0.015594482	0.001444715
0.059936523	-0.015563965	0.001127703
0.059906006	-0.015563965	0.001497895
0.059936523	-0.015625	0.001104931
0.059936523	-0.015563965	0.001615984
0.059936523	-0.015594482	0.000765365
0.059906006	-0.015563965	0.001894624
0.059997559	-0.015563965	0.001089222
0.059875488	-0.015625	0.001448588
0.059844971	-0.015563965	0.001200683
0.059844971	-0.015625	0.001605157
0.059936523	-0.015594482	0.001558822
0.059936523	-0.015625	0.001471142
0.059936523	-0.015533447	0.001062795
0.059844971	-0.015563965	0.002177245
0.059906006	-0.015655518	0.002150383
0.059906006	-0.015594482	0.00110504
0.059570313	-0.015655518	0.002072112
0.0597229	-0.015625	0.001590567
0.059936523	-0.015625	0.002264599
0.059906006	-0.015625	0.001353053
0.059875488	-0.015594482	0.001078504
0.060180664	-0.015594482	0.001984732
0.059875488	-0.015563965	0.00159343
0.059844971	-0.015625	0.001879816
0.059844971	-0.015594482	0.000929898
0.059783936	-0.015594482	0.001731318
0.059906006	-0.015594482	0.002295225
0.059906006	-0.015594482	0.002051085
0.060089111	-0.015625	0.00123761
0.059936523	-0.015594482	0.001894515
0.059753418	-0.015563965	0.001884015
0.059906006	-0.015563965	0.001253755
0.059906006	-0.015563965	0.00030771
0.059936523	-0.015563965	0.00115822
0.059875488	-0.015594482	0.001688855
0.059936523	-0.015563965	0.0021653
0.059875488	-0.015655518	0.000842109
0.059906006	-0.015594482	0.001745909
0.059844971	-0.015563965	0.001383788
0.059875488	-0.015594482	0.000742811
0.059814453	-0.015625	0.0008462
0.059844971	-0.015625	0.0008117
0.059814453	-0.015563965	0.00150984
0.059997559	-0.015594482	0.001794999
0.0597229	-0.015655518	0.001747027
0.059844971	-0.015655518	0.002066794
0.059875488	-0.015594482	0.002055066
0.059875488	-0.015533447	0.002321979
0.059814453	-0.015533447	0.001414415
0.059844971	-0.015625	0.002032403
0.059814453	-0.015563965	0.00150984
0.05947876	-0.015594482	0.00183217
0.059844971	-0.015594482	0.001296109
0.059844971	-0.015594482	0.001326626
0.059906006	-0.015563965	0.000948579
0.059967041	-0.015594482	0.002745026
0.059814453	-0.015594482	0.002398723
0.059844971	-0.015625	0.001086359
0.059875488	-0.015625	0.002455668
0.059875488	-0.015533447	0.001528522
0.059844971	-0.015594482	0.001540249
0.059906006	-0.01550293	0.001978431
0.059814453	-0.015563965	0.002028639
0.059844971	-0.015563965	0.002146728
0.059844971	-0.015563965	0.001475341
0.059814453	-0.015563965	0.000594313
0.059844971	-0.015625	0.002276544
0.059875488	-0.015533447	0.001894733
0.059844971	-0.015533447	0.000830599
0.0597229	-0.015594482	0.001251
0.059814453	-0.015563965	0.001570876
0.059844971	-0.015563965	0.00199414
0.0597229	-0.015594482	0.00112893
0.059875488	-0.015594482	0.001231092
0.059844971	-0.015533447	0.001837679
0.059844971	-0.01550293	0.00152863
0.059844971	-0.015594482	0.001357144
0.05960083	-0.015594482	0.001907796
0.059875488	-0.015594482	0.001414197
0.059814453	-0.015594482	0.001422161
0.059783936	-0.015533447	0.001509949
0.059844971	-0.015563965	0.001780517
0.059753418	-0.015563965	0.001243146
0.059783936	-0.015563965	0.001178129
0.059783936	-0.015563965	0.001574857
0.059814453	-0.015563965	0.000655348
0.059814453	-0.015533447	0.00135338
0.059844971	-0.015533447	0.001440951
0.059814453	-0.015533447	0.000804063
0.059783936	-0.015563965	0.001300199
0.059936523	-0.015533447	0.001306935
0.059783936	-0.015533447	0.00099115
0.059692383	-0.015533447	0.001125166
0.059814453	-0.015533447	0.001017686
0.059783936	-0.01550293	0.001353488
0.059906006	-0.015533447	0.001494022
0.059783936	-0.015563965	0.001025541
0.059814453	-0.015533447	0.002421495
0.059814453	-0.015533447	0.001444932
